Name,Height,FederalStateid,Picture
Polinik,2443,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Himmelbauer_Obervellach_M%C3%B6lltal_2013_08g.jpg/1000px-Himmelbauer_Obervellach_M%C3%B6lltal_2013_08g.jpg
Polinik,2201,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Himmelbauer_Obervellach_M%C3%B6lltal_2013_08g.jpg/1000px-Himmelbauer_Obervellach_M%C3%B6lltal_2013_08g.jpg
Pohleshöhe,2397,2,
Plumsjoch,1956,2,
Pletzen,2334,8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Joost_Klein_Press_Event_2024_%28cropped%29_B.jpg/1000px-Joost_Klein_Press_Event_2024_%28cropped%29_B.jpg
Plessigkopf,1349,1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Plessberg,706,4,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Plesivec1028.jpg/1000px-Plesivec1028.jpg
Pleschnitzzinken,1950,8,
Pleschberg,1314,8,
Pleschberg,1589,8,
Plesch,829,8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Hitler_portrait_crop.jpg/1000px-Hitler_portrait_crop.jpg
Plenge,2142,6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Portrait_of_Ludwig_von_Bertalanffy_in_1926.jpg/1000px-Portrait_of_Ludwig_von_Bertalanffy_in_1926.jpg
Pleissnitzkogel,1905,3,
Plattspitzen,2547,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Plattspitze_NE.JPG/1000px-Plattspitze_NE.JPG
Plattnock,2242,6,
Platt Kogel,1434,3,
Platten Kopf,2674,2,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Xatar_-_2018_-_6.JPG/1000px-Xatar_-_2018_-_6.JPG
Plattenkogl,1782,3,
Platten Berg,838,4,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Myslivny_bozi_dar_lake.jpg/1000px-Myslivny_bozi_dar_lake.jpg
Platten,1307,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Piramidi_Plata.JPG/1000px-Piramidi_Plata.JPG
Plattachkopf,2267,6,
Plassen,1665,4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/TaurOs_breeds.jpg/1000px-TaurOs_breeds.jpg
Plankovitzspitze,2367,3,
Plankogel,2063,6,
Plagna,1569,6,
Planai,1823,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Hauser_Kaibling.JPG/1000px-Hauser_Kaibling.JPG
Plackles,1116,5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Hohe_Wand-West_Pano.jpg/1000px-Hohe_Wand-West_Pano.jpg
Placken,1786,8,https://upload.wikimedia.org/wikipedia/commons/6/60/Schinderhannespaarklein.jpg
Pircheck,1590,3,
Pinkogel,1038,8,
Pilgerschrofen,1293,2,
Pichl Berg,603,5,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Eckersdorf_Rathaus.jpg/1000px-Eckersdorf_Rathaus.jpg
Pfrodlkopf,3010,2,
Pfennigberg,422,4,
Pfarrachhöhe,1735,3,
Pfannstein,1390,4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Sengsengebirge_from_NW.jpg/1000px-Sengsengebirge_from_NW.jpg
Pfann Nock,2078,6,
Pfänder,1050,1,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Pfaenderpanorama.jpg/1000px-Pfaenderpanorama.jpg
Pfaffstättner Kogel,535,5,
Pfaffenstein,605,4,https://upload.wikimedia.org/wikipedia/commons/0/07/Pfaffenstein.jpg
Pfaffenstein,1247,8,https://upload.wikimedia.org/wikipedia/commons/0/07/Pfaffenstein.jpg
Pfaffeneck,570,8,
Pfaffeneck,2496,1,
Pezidkopf,2641,2,
Peuschelkopf,2461,2,
Peca,2083,6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Petzen_Bergmassiv_VoelkermarkterStausee.jpg/1000px-Petzen_Bergmassiv_VoelkermarkterStausee.jpg
Petzeck,2998,6,https://upload.wikimedia.org/wikipedia/commons/4/45/Petzeck.jpg
Peterkogel,950,8,
Petergupf,1508,4,
Pernecker Kogel,1062,4,
Permuthwand,1920,3,
Pendling,1478,2,https://upload.wikimedia.org/wikipedia/commons/4/47/18th_century_dowser.jpg
Peloschen,1652,6,
Peilstein,614,5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Peilstein_-_Ortsansicht.jpg/1000px-Peilstein_-_Ortsansicht.jpg
Paulmauer,980,5,
Pauliberg,498,9,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Stmk._Kl%C3%B6ch_77.jpg/1000px-Stmk._Kl%C3%B6ch_77.jpg
Patteriol,2354,2,https://upload.wikimedia.org/wikipedia/commons/7/71/Verwall_Patteriol.jpg
Patschaberg,1254,8,
Palnock,1864,6,
Pall Spitze,2114,2,
Palfnersee Kogel,2345,3,
Palfner Kogel,1156,3,
Paleitenkopf,1366,3,
Pailwand,956,3,
Padauner Kogl,1753,2,
Öttlberg,1251,4,
Großer Otter,1345,5,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Harbour_Air_De_Havilland_Canada_DHC-3T_Vazar_Turbine_Otter_C-FHAS_3_%28cropped%29.jpg/1000px-Harbour_Air_De_Havilland_Canada_DHC-3T_Vazar_Turbine_Otter_C-FHAS_3_%28cropped%29.jpg
Ötscher,1856,5,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Annaberg_-_%C3%96tscher%2C_Ostansicht.JPG/1000px-Annaberg_-_%C3%96tscher%2C_Ostansicht.JPG
Ostrawitz,1681,4,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Ostravice%2C_pohled_z_Medv%C4%9Bd%C3%AD_sk%C3%A1ly%2C_detail.jpg/1000px-Ostravice%2C_pohled_z_Medv%C4%9Bd%C3%AD_sk%C3%A1ly%2C_detail.jpg
Osterreich Berg,1098,3,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/1000px-Flag_of_Austria.svg.png
Olperer,3408,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Olperer_and_Fu%C3%9Fstein_from_west.JPG/1000px-Olperer_and_Fu%C3%9Fstein_from_west.JPG
Oisching,1414,8,https://upload.wikimedia.org/wikipedia/commons/8/8f/Bezirk_Bruck_an_der_Mur_in_%C3%96sterreich.png
Ohniest Berg,814,5,
Öhler,878,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Khao_Khitchakut_National_Park_Thailand.jpg/1000px-Khao_Khitchakut_National_Park_Thailand.jpg
Offner Berg,1269,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Ideogram_human_chromosome_4.svg/1000px-Ideogram_human_chromosome_4.svg.png
Ödkarlekopf,2438,2,
Ochsner,3055,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Alpenrelief_01.jpg/1000px-Alpenrelief_01.jpg
Ochsenstand,2026,6,
Ochsenriegel,2116,3,
Ochsenreith,955,5,
Ochsenkopf,1332,8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ochsenkopf_Jan_2005.jpg/1000px-Ochsenkopf_Jan_2005.jpg
Ochsenkopf,1175,8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ochsenkopf_Jan_2005.jpg/1000px-Ochsenkopf_Jan_2005.jpg
Ochsenkopf,2209,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ochsenkopf_Jan_2005.jpg/1000px-Ochsenkopf_Jan_2005.jpg
Ochsenkogel,1183,8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Simonyhuette.jpg/1000px-Simonyhuette.jpg
Ochsenkogel,1184,8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Simonyhuette.jpg/1000px-Simonyhuette.jpg
Ochsenkogel,1409,8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Simonyhuette.jpg/1000px-Simonyhuette.jpg
Ochsenbergler Kopf,2660,2,
Ochsenberg,954,4,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Ochsenberg,1382,3,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Obristkopf,1034,3,
Oblitzen,2281,3,
Obersteinköpfl,830,3,
Obersberg,1332,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Oberreintalschrofen,2375,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Oberreintalschrofen_S.JPG/1000px-Oberreintalschrofen_S.JPG
Ober Lavanter Kolben,1428,2,
Obere Wildgruben Spitze,2518,1,
Oberer Saubichl,473,5,
Oberer Fratres Berg,680,6,
Oberer Eisenkopf,2200,2,
Oberberg,1305,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Engelberg.jpg/1000px-Engelberg.jpg
Notten,1498,5,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Sylvan_Township_Hall.JPG/1000px-Sylvan_Township_Hall.JPG
Nösslachjoch,1719,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Gries_am_Brenner%2C_Pfarrkirche_Mari%C3%A4_Heimsuchung_foto4_2012-08-10_13.22.jpg/1000px-Gries_am_Brenner%2C_Pfarrkirche_Mari%C3%A4_Heimsuchung_foto4_2012-08-10_13.22.jpg
Norbert Höhe,1595,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Norbert_Reithofer_%26_Mark_Rutte.jpg/1000px-Norbert_Reithofer_%26_Mark_Rutte.jpg
Nöckel,1803,2,https://upload.wikimedia.org/wikipedia/commons/e/e7/Christy_Nockels.jpg
Nockberg,1447,6,
Nob,1741,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Knob_Mountain_%28Pennsylvania%29_from_the_west.JPG/1000px-Knob_Mountain_%28Pennsylvania%29_from_the_west.JPG
Niklasberg,534,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Fotomikulov.JPG/1000px-Fotomikulov.JPG
Niederwechsel,1637,8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Wechsel_Satellitenbild.png/1000px-Wechsel_Satellitenbild.png
Nieder Schöckl,1090,8,
Niedere Künzelspitze,2088,1,
Niederjoch,2008,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/WeisskugelFromN.jpg/1000px-WeisskugelFromN.jpg
Niederer Tauern,2462,3,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/PrijaktFromN.jpg/1000px-PrijaktFromN.jpg
Neunernock,1083,6,
Neunerkopf,1771,3,
Neuberg,2257,6,https://upload.wikimedia.org/wikipedia/commons/0/0a/Neuberg2006_schneealpe.jpg
Nestbauern Riegel,691,5,
Neederkogl,2407,2,
Nederjoch,2001,2,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Telfes_Stubaital.jpeg/1000px-Telfes_Stubaital.jpeg
Nebelstein,917,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Nebelstein,732,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Nebelkareck,2190,3,
Nazogl,1874,8,
Natterwand,1320,2,
Narrenkogel,1649,2,
Napfenkogel,1967,10,
Nachtsöllberg,1791,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Kerk_brixen1.JPG/1000px-Kerk_brixen1.JPG
Muttekopf,2695,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Imster_Muttekopf.jpg/1000px-Imster_Muttekopf.jpg
Gaflunamutt,1761,1,
Murspitzen,1830,8,
Muntanitz,3133,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Muntanitz_-_Gro%C3%9Fer_Muntanitz_vom_Kleinen_Muntanitz.jpg/1000px-Muntanitz_-_Gro%C3%9Fer_Muntanitz_vom_Kleinen_Muntanitz.jpg
Mühlstein,969,3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Nerother_Kopf.JPG/1000px-Nerother_Kopf.JPG
Mühlhauserhöhe,1952,3,
Mühlberg,686,5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Carlos_V_en_M%C3%BChlberg%2C_by_Titian%2C_from_Prado_in_Google_Earth.jpg/1000px-Carlos_V_en_M%C3%BChlberg%2C_by_Titian%2C_from_Prado_in_Google_Earth.jpg
Mühlberg,762,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Carlos_V_en_M%C3%BChlberg%2C_by_Titian%2C_from_Prado_in_Google_Earth.jpg/1000px-Carlos_V_en_M%C3%BChlberg%2C_by_Titian%2C_from_Prado_in_Google_Earth.jpg
Mühlbachernock,1560,8,
Mugelkuppe,1383,8,
Muckenkogel,946,5,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/MuckenkogelHinteralm.jpg/1000px-MuckenkogelHinteralm.jpg
Moserschlag,1193,8,
Mosermandl,2586,3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Mosermandl_and_Franz-Fischer_H%C3%BCtte.jpg/1000px-Mosermandl_and_Franz-Fischer_H%C3%BCtte.jpg
Moser Kogel,1294,8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Berlin_Johannes-Basilika_asv2022-06_img2.jpg/1000px-Berlin_Johannes-Basilika_asv2022-06_img2.jpg
Mosereck,886,4,
Mosereck,1694,3,
Möser Berg,1051,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Milena_Moser_-_Buch_Wien_2023.JPG/1000px-Milena_Moser_-_Buch_Wien_2023.JPG
Moschelitzen,2176,6,
Möschacher Wipfel,1547,6,
Mörsbachspitze,1796,8,
Morgenkogel,2256,2,
Moralpenkogel,1159,4,
Hinterer Mooskofel,2447,6,
Mooseck Höhe,1925,3,
Mondscheinspitze,2021,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Mondscheinspitze_winter.jpg/1000px-Mondscheinspitze_winter.jpg
Mönchsberg,453,3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Museum_der_Moderne_M%C3%B6nchsberg_from_Hohensalzburg.jpg/1000px-Museum_der_Moderne_M%C3%B6nchsberg_from_Hohensalzburg.jpg
Möllkopf,2008,6,
Mokarspitze,2244,6,
Mohnenfluh,2507,1,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Mohnenfluh1.JPG/1000px-Mohnenfluh1.JPG
Mohar,2442,6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/India_1862_One_Mohur.jpg/1000px-India_1862_One_Mohur.jpg
Mödringberg,1669,6,
Moderberg,907,5,
Mittlerer Zellerhut,1359,8,
Mittlerer Ramolkogel,3053,2,
Mittlere Ödkarspitze,2678,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Oedkarspitzen.jpg/1000px-Oedkarspitzen.jpg
Mittlere Hintereisspitze,2791,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/HintereisspitzenFromN.jpg/1000px-HintereisspitzenFromN.jpg
Mitterriegel,961,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Burgberg_Sieggrabener_Kogel_Sieggrabener_Sattel_Brentnerriegel.jpg/1000px-Burgberg_Sieggrabener_Kogel_Sieggrabener_Sattel_Brentnerriegel.jpg
Mittergrotzen Spitze,1376,2,
Mittereckmauer,1052,4,
Mitterberg,636,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg/1000px-113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg
Mitterberg,394,5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg/1000px-113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg
Mitterberg,1745,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg/1000px-113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg
Mitterberg,1419,3,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg/1000px-113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg
Mitterberg,1136,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg/1000px-113_Schloss_Gstatt%2C_Mitterberg_drawing_by_S._K%C3%B6lbl_-_J.F.Kaiser_Lithografirte_Ansichten_der_Steiermark_1830.jpg
Mitteralpe,1426,8,
Mittagsspitze,2285,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Dam%C3%BClser_Mittagsspitze_vom_Hohen_Licht.JPG/1000px-Dam%C3%BClser_Mittagsspitze_vom_Hohen_Licht.JPG
Mittagspitze,1043,6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/TschaggunserMittagspitze2168m.jpg/1000px-TschaggunserMittagspitze2168m.jpg
Mittagsnock,1333,6,
Mittagsnock,806,6,
Mittagskopf,2546,2,
Mittagskogel,834,5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Poertschach_Halbinsel_mit_Mittagskogel_03022013_033.jpg/1000px-Poertschach_Halbinsel_mit_Mittagskogel_03022013_033.jpg
Mittagskofel,631,6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Poldna%C5%A1nja_%C5%A1pica_vzhod.jpg/1000px-Poldna%C5%A1nja_%C5%A1pica_vzhod.jpg
Mittagskofel,2226,6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Poldna%C5%A1nja_%C5%A1pica_vzhod.jpg/1000px-Poldna%C5%A1nja_%C5%A1pica_vzhod.jpg
Misseck,1807,6,https://upload.wikimedia.org/wikipedia/commons/9/9f/Charles_J_Watters.jpg
Mirnock,1867,6,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Fresach_Museumweg_Evangelische_Pfarrkirche_A.B._12052008_21.jpg/1000px-Fresach_Museumweg_Evangelische_Pfarrkirche_A.B._12052008_21.jpg
Millstätter Alpe,2031,6,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Millst%C3%A4tter_See_Ost_01_2013.JPG/1000px-Millst%C3%A4tter_See_Ost_01_2013.JPG
Miessriegel,1091,8,
Miesljoch,2326,2,
Miesenberg,991,4,
Mieseck,1127,4,
Michelberg,325,5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Rohrwald_Donaugraben.JPG/1000px-Rohrwald_Donaugraben.JPG
Meßnerin,1728,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Gr%C3%BCner_See%2C_spiegelt_seine_Umgebung.jpg/1000px-Gr%C3%BCner_See%2C_spiegelt_seine_Umgebung.jpg
Mentenkarspitze,1884,3,
Mellenkopf,2419,6,
Melcherspitz,2038,8,
Meiseleck,677,8,
Mehlstüblberg,948,8,
Mauthnereck,958,8,
Mauthner Alpe,1720,6,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Sanary-sur-Mer%2C_port2.jpg/1000px-Sanary-sur-Mer%2C_port2.jpg
Matzingthaler Höhe,882,5,
Matschacher Gupf,1485,6,
Masenberg,1243,8,https://upload.wikimedia.org/wikipedia/commons/9/91/Joglland_bei_Fischbach.jpg
Marterlkopf,1854,3,
Martennock,1264,6,
Marislwand,2381,3,
Marienberg,2515,2,https://upload.wikimedia.org/wikipedia/commons/9/91/Marienberg_in_ERZ.png
Maria Saaler Berg,681,6,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Woellanernock3.jpg/1000px-Woellanernock3.jpg
Maresenspitze,2719,6,
Marchkopf,2466,2,
Marbachhöhe,1707,3,
Mannsberg,1530,4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Kappel_am_Krappfeld_Mannsberg_Burg_15102006_01.jpg/1000px-Kappel_am_Krappfeld_Mannsberg_Burg_15102006_01.jpg
Manlitz Kogel,1961,3,
Manhartsberg,485,5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Manhartsberg_Gipfelkreuz_2020.jpg/1000px-Manhartsberg_Gipfelkreuz_2020.jpg
Mandlkogel,2243,3,https://upload.wikimedia.org/wikipedia/commons/c/c5/Robi-Bosh-Alain-Robert.jpg
Mandelstein,865,5,
Maldonkopf,2149,2,https://upload.wikimedia.org/wikipedia/commons/d/d5/Morgengebet_der_Kalser_Bergf%C3%BChrer_auf_dem_Gro%C3%9Fglockner.jpg
Makernispitze,2378,6,
Maisberg,857,5,
Maileskar Spitze,1742,2,
Mahlleiten Berg,491,5,
Mahdtalkogel,1073,8,
Magdalensberg,919,6,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Woellanernock3.jpg/1000px-Woellanernock3.jpg
Madritschengupf,1817,10,
Mahderkopf,1897,6,
Madererspitze,2205,1,
Madereck,818,8,
Luxstein,1485,8,
Lutschaun,1015,8,https://upload.wikimedia.org/wikipedia/commons/6/61/Bezirk_M%C3%BCrzzuschlag_in_%C3%96sterreich.png
Lurgrotte,888,8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Lurgrotte_Semriach.JPG/1000px-Lurgrotte_Semriach.JPG
Lunz Berg,853,5,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/FMIB_43249_Menhaden_%28Brevortia_tyrannus%29_2.jpeg/1000px-FMIB_43249_Menhaden_%28Brevortia_tyrannus%29_2.jpeg
Lumkofel,2222,6,https://upload.wikimedia.org/wikipedia/commons/5/59/HoheWarte_KellerspitzeWest_Karnische.jpg
Lugauer,2012,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Synclinal_perche.jpg/1000px-Synclinal_perche.jpg
Lüftner Berg,696,4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Snowboarding_%28snowboard_cross%29_pictogram.svg/1000px-Snowboarding_%28snowboard_cross%29_pictogram.svg.png
Loreck,1812,2,
Loreakopf,2024,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Loreakopf_vom_Aufstiegsweg.jpg/1000px-Loreakopf_vom_Aufstiegsweg.jpg
Lonitzberg,423,5,
Lones Kopf,2120,2,https://upload.wikimedia.org/wikipedia/commons/9/92/Evans_%281895%29-Nymphs-p033-kobold.jpg
Luibiskogel,2816,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Luibiskogel.jpg/1000px-Luibiskogel.jpg
Lodron,1697,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/University_of_Salzburg_wordmark.svg/1000px-University_of_Salzburg_wordmark.svg.png
Lisgele Spitze,2129,6,
Lineck Berg,658,8,
Lindkogel,545,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Noerdliche Linderspitze,2303,2,
Linden Berg,660,5,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Lindener_Markplatz_birthplace_Hannah_Arendt_Linden_Hanover_Germany.jpg/1000px-Lindener_Markplatz_birthplace_Hannah_Arendt_Linden_Hanover_Germany.jpg
Lignitzhöhe,2044,8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Preber.jpg/1000px-Preber.jpg
Liezener Eck,1225,8,
Lickerplanhöhe,1569,5,
Lichte Tanne,1039,3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Harz_map.png/1000px-Harz_map.png
Lichtenberg,890,4,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Lichtenberg_Mountain_from_Valhalla_Lake.jpg/1000px-Lichtenberg_Mountain_from_Valhalla_Lake.jpg
Lesshöhe,2053,3,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Kasereck_Juli2007.jpg/1000px-Kasereck_Juli2007.jpg
Lerchwand,2083,3,
Lerch Kogel,657,8,
Lerchkogel,1151,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/20100524-Stierjoch_Torjoch_086.JPG/1000px-20100524-Stierjoch_Torjoch_086.JPG
Lerchkogel,695,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/20100524-Stierjoch_Torjoch_086.JPG/1000px-20100524-Stierjoch_Torjoch_086.JPG
Lercheck,770,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Omphalosaurus_Holotype.jpg/1000px-Omphalosaurus_Holotype.jpg
Lercheck,1295,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Omphalosaurus_Holotype.jpg/1000px-Omphalosaurus_Holotype.jpg
Leonsberg,1687,4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Veersteiger_Leonsberg.jpg/1000px-Veersteiger_Leonsberg.jpg
Leobner,1474,8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Hochschwab_Schoeckl_2.jpg/1000px-Hochschwab_Schoeckl_2.jpg
Lenzkogel,995,8,
Lenkenspitze,2091,6,
Leichenberg,638,8,
Lawinenstein,1188,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Tauplitz_-_Ortsansicht.JPG/1000px-Tauplitz_-_Ortsansicht.JPG
Lavantspitze,2477,2,
Laucheck,1520,6,
Laubkogel,2185,3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Bochumer_H%C3%BCtte_2017.jpg/1000px-Bochumer_H%C3%BCtte_2017.jpg
Lattermaißberg,441,5,
Latschur,2146,6,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Latschur-Goldeck_Mirnock.jpg/1000px-Latschur-Goldeck_Mirnock.jpg
Latschingkogel,1903,3,
Lasörling,3057,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Lasoerling.JPG/1000px-Lasoerling.JPG
Lärchriegel,2275,6,
Larcheck,1553,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Laercheck_von_Norden-1.jpg/1000px-Laercheck_von_Norden-1.jpg
Larchberg,1221,2,
Larainferner Spitze,2822,10,
Langweid Kogel,1775,3,
Langser Höhe,945,8,
Langschneid,2461,2,
Langlocker Mauer,1092,4,
Langer Berg,1090,4,https://upload.wikimedia.org/wikipedia/commons/9/91/Wurmberg_Harz.JPG
Langennock,1704,6,
Lamsen Spitze,1872,2,
Lampelhöhe,471,9,
Lakenkogel,1630,3,
Laka,1670,6,https://upload.wikimedia.org/wikipedia/commons/c/cc/Lehua_blossoms_hawaii_02.jpg
