Name,Height,FederalStateid,Picture
Dreispitz,1101,4,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Tricorne_MET_DP-642-001.jpg/1000px-Tricorne_MET_DP-642-001.jpg
Dreiköpfel,2798,2,
Dreieckkogel,1529,8,
Draxlerkogel,1142,8,
Draugstein,2063,3,
Drahte Kogel,1062,8,
Dornerkogel,1220,8,
Dornbachalpe,2178,6,
Dörfelstein,873,8,
Dorfberg,694,4,
Dorf Berg,1865,2,
Donnerswand,1273,8,
Donnerstein,1320,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/DonnersteinFromSpeikboden.jpg/1000px-DonnersteinFromSpeikboden.jpg
Donnerstein,2520,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/DonnersteinFromSpeikboden.jpg/1000px-DonnersteinFromSpeikboden.jpg
Donnerschlag,2431,6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Lightning3.jpg/1000px-Lightning3.jpg
Donnerkogel,1413,5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Gosaukamm_West%2C_Donnerkogel.jpg/1000px-Gosaukamm_West%2C_Donnerkogel.jpg
Dolzenberg,1890,3,
Dobratsch,1684,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Hohenthurn_mit_Dobratsch_20052007_03.jpg/1000px-Hohenthurn_mit_Dobratsch_20052007_03.jpg
Dietrichshorn,1350,3,
Die Törlen,1346,2,
Diem Kogel,2852,2,
Deneck,2195,8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Deneck5351.JPG/1000px-Deneck5351.JPG
Degenhorn,2712,2,
Deferegger Riegel,2457,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Berggef%C3%A4lle_bei_Hopfgarten_in_Defereggen_22082018_002.jpg/1000px-Berggef%C3%A4lle_bei_Hopfgarten_in_Defereggen_22082018_002.jpg
Dechant,2193,6,
Daxenberg,982,1,
Dawinkopf,2888,2,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Lechtaler_Alpen.jpg/1000px-Lechtaler_Alpen.jpg
Davenna,1217,1,
Dannknopf,2142,6,
Damberg,918,4,
Dachsberg,815,4,
Zimpaserkogel,1499,6,
Buschberg,495,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Buschberg1.jpg/1000px-Buschberg1.jpg
Burgstein Mauer,757,5,
Burgstein Berg,931,5,
Burgstaller Höhe,929,8,
Bürgeralpe,981,8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Mariazell_vom_Sigmundsberg_aus.JPG/1000px-Mariazell_vom_Sigmundsberg_aus.JPG
Bundscheck,1251,8,
Bugschrofen,1864,2,
Buckel Berg,477,8,
Büchleralpe,1102,5,
Buchkogel,728,8,
Bucheralpe,1682,6,
Buchensteinwand,1386,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Buchensteinwand.jpg/1000px-Buchensteinwand.jpg
Bucheck,1309,8,
Buchberg,413,5,
Buchberg,293,5,
Buchberg,491,5,
Buchberg,618,3,
Buchberg,1254,8,
Buchberg,918,3,
Buchberg,596,6,
Brustingerkogel,1937,3,
Brunnstein,981,4,
Brunnkogel,1473,4,
Brunnberg,415,5,
Brüggelekopf,1171,1,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Br%C3%BCggelekopf_von_Abendreute.jpg/1000px-Br%C3%BCggelekopf_von_Abendreute.jpg
Bruderkogel,1959,8,
Bruckstein,626,8,
Bromberg,1508,4,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/POL_Bydgoszcz_COA.svg/1000px-POL_Bydgoszcz_COA.svg.png
Brettkogel,1698,4,
Brenntenriegel,608,9,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Brenntenriegel.JPG/1000px-Brenntenriegel.JPG
Brennkogel,1579,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Brennkogel_from_SE.JPG/1000px-Brennkogel_from_SE.JPG
Brandleck,1684,4,
Breitspitz,1646,3,
Breithorn,2227,3,
Breithorn,2004,3,
Breiter Kogel,1215,8,
Breitenberg,1126,4,
Breiteckkoppe,1977,8,
Breiteck,2130,3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Schlitz_Pford_Fraurombach_Breitecke_NR_81455_Sign_N.png/1000px-Schlitz_Pford_Fraurombach_Breitecke_NR_81455_Sign_N.png
Breitebenkopf,1978,3,
Breg,285,9,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Bregquelle_%28Furtwangen%29jm178551.jpg/1000px-Bregquelle_%28Furtwangen%29jm178551.jpg
Brechhorn,1899,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Brechhorn_ridge.jpg/1000px-Brechhorn_ridge.jpg
Brechelspitze,2132,8,
Bräuningzinken,1769,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Br%C3%A4uningzinken_Br%C3%A4uningalm_Totes_Gebirge_20210821.jpg/1000px-Br%C3%A4uningzinken_Br%C3%A4uningalm_Totes_Gebirge_20210821.jpg
Braunedel Kogel,1758,3,
Brandwall,1325,8,
Brandstein,1875,8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Brandstein_014.JPG/1000px-Brandstein_014.JPG
Brandriegel,921,4,
Brandriedl,1675,8,
Brandlhorn,1484,3,
Brandkogel,1277,2,https://upload.wikimedia.org/wikipedia/commons/d/df/Brandk1.jpg
Brandjoch,2414,2,
Brandhorn,2417,3,
Brandhöhe,1735,6,
Brandel,1220,6,
Brandberger Kolm,2659,2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Kolm%2BKolmhaus.jpg/1000px-Kolm%2BKolmhaus.jpg
Brandberg,1046,4,
Brandangerkogel,1487,8,
Böses Weibl,3076,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/BoesesWeiblvonN.jpg/1000px-BoesesWeiblvonN.jpg
Böseck,2643,6,
Bölzen Berg,878,5,
Bodmerspitze,2490,1,
Bodenwies,1490,4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Anlaufalm-Bodenwies.jpg/1000px-Anlaufalm-Bodenwies.jpg
Bodenlucken,1676,6,
Bodeneck,1394,6,
Böcksteinkogel,2081,3,
Bocksberg,1167,1,
Blümeck,1470,3,
Blosen,1606,8,
Blockkogl,2980,2,
Blindis Spitze,2754,2,
Bleikogel,2291,3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Bleikogel_from_SE.jpg/1000px-Bleikogel_from_SE.jpg
Bleckwand,1101,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Wolfgangsee_Sparber_Bleckwand_20230814a.jpg/1000px-Wolfgangsee_Sparber_Bleckwand_20230814a.jpg
Blauetalrücken,2631,2,
Blankuskopf,2296,1,
Blankakopf,2804,2,
Blankahorn,2914,2,
Bischof,1745,2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Pope_Franciscus_%26_Patriarch_Bartholomew_I_in_the_Church_of_the_Holy_Sepulchre_in_Jerusalem_%281%29_%28cropped%29.JPG/1000px-Pope_Franciscus_%26_Patriarch_Bartholomew_I_in_the_Church_of_the_Holy_Sepulchre_in_Jerusalem_%281%29_%28cropped%29.JPG
Bischlinghöhe,1708,3,
Birnhorn,2572,3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/20090802-Birnhorn_von_Passauer_H%C3%BCtte.jpg/1000px-20090802-Birnhorn_von_Passauer_H%C3%BCtte.jpg
Birkkarspitze,2649,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Birkkarspitze_S.JPG/1000px-Birkkarspitze_S.JPG
Binder Berg,376,9,
Bihr Kogel,591,9,
Biberkopf,2502,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Biberkopf1.jpg/1000px-Biberkopf1.jpg
Betteltritt,1682,1,
Bernkogel,1644,3,
Bernkarkogel,2077,3,
Bergwerkskopf,2649,2,
Bergkogel,1466,6,
Berger Kogel,2552,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Timmeltal.jpg/1000px-Timmeltal.jpg
Benzeck,1179,3,
Beling,1653,6,
Beistein,661,8,
Beilstein,1002,8,
Baumkögeln,1007,8,
Baumgartgeier,2162,3,
Bauernkogel,918,4,
Bauernberg,938,4,
Bärrennock,1963,3,
Bärofen,1461,6,
Bärnkopf,867,8,https://upload.wikimedia.org/wikipedia/commons/9/98/B%C3%A4rnkopf_in_ZT.png
Bärenstein,1065,4,
Bärenstein,1134,8,
Bärensteig,1929,3,
Bärenlacken,734,5,
Bärenkogel,988,8,
Bärenbadkogel,1498,2,
Balonspitze,2381,3,
Ball Kogel,831,4,
Baierhubermauer,1170,8,
Badstuben,1050,6,
Loibler Baba,1562,10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Loibler_Baba_Gipfelbuch.JPG/1000px-Loibler_Baba_Gipfelbuch.JPG
Axljoch Berg,1426,2,
Äußere Wetterspitze,3004,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/%C3%84u%C3%9Fere_Wetterspitze.jpg/1000px-%C3%84u%C3%9Fere_Wetterspitze.jpg
Aukopf,1760,3,
Augustinkogel,1281,4,
Augstein,1163,8,
Auf der Mussen,1435,6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Mussen-Heumahd_16072014_352.jpg/1000px-Mussen-Heumahd_16072014_352.jpg
Auf der Kehr,699,5,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Flatzer_Wand.jpg/1000px-Flatzer_Wand.jpg
Auf dem Horn,1268,2,
Auberg,324,5,https://upload.wikimedia.org/wikipedia/commons/0/09/Auberg_im_Bezirk_RO.png
Astromspitze,2194,6,
Aschek,1128,3,
Aschbuch,340,9,
Arbiskogel,1498,2,
Arbeser Kogel,1800,2,
Arappkogel,2002,3,
Arabichl,1485,5,
Anninger,665,5,https://upload.wikimedia.org/wikipedia/commons/5/59/Anninger.jpg
Annas Berg,983,4,
Ankogel,3176,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Ankogel.jpg/1000px-Ankogel.jpg
Angerwald,434,9,
Angerkogel,1917,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Angerkogel_Totes_Gebirge_20100330.jpg/1000px-Angerkogel_Totes_Gebirge_20100330.jpg
Angererkopf,2107,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Angererkopf.JPG/1000px-Angererkopf.JPG
Angererhöhe,1287,8,
Am Semen,2696,2,
Ammering,548,5,
Katzenstein,1281,4,
Ameiskogel,1305,4,
Ameisberg,941,4,
Amberger Alpe,1794,6,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Mirnock_S%C3%BCdseite_10_2006.JPG/1000px-Mirnock_S%C3%BCdseite_10_2006.JPG
Altenberg,1260,6,
Alpwegkopf,1410,1,
Alpriedlhorn,2331,3,
Alpleskopf,1965,2,
Alpkopf,1399,1,
Alpkogl,1351,8,
Alpstein,1410,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Alpstein_from_Fr%C3%BCmsel.jpg/1000px-Alpstein_from_Fr%C3%BCmsel.jpg
Alpenbühel,1627,6,
Alpenberg,971,4,
Almmauer,1394,8,
Almesbrunn Berg,979,5,
Samalm,1760,6,
Albonkopf,2601,2,
Alberfeldkogel,1649,4,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alberfeldkogel.JPG/1000px-Alberfeldkogel.JPG
Akogel,1011,8,
Aineck,2202,3,
Aigenberg,713,5,
Aichenhöhe,1056,6,
Aichberg,1486,8,
Eibl,1067,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/BlickEiblG%C3%B6ller.jpg/1000px-BlickEiblG%C3%B6ller.jpg
Aibelhöhe,1432,8,
Ahornkogl,1402,8,
Adenberg,507,4,
Adams Kogl,2634,2,
Achselkopf,1275,2,
Achleitner Kogel,1179,2,
Achenkopf,2148,3,
Acheneck,1067,8,
Achberg,972,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Wappen_Achberg.svg/1000px-Wappen_Achberg.svg.png
Wörner,2120,6,
Wilder Lochberg,1497,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Schattlahnerkopf_vom_Hinteren_Sattelkopf.jpg/1000px-Schattlahnerkopf_vom_Hinteren_Sattelkopf.jpg
Wiedhag,1302,6,
Wetterwandeck,2448,6,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Zugspitze-Schneefernerkpf1.jpg/1000px-Zugspitze-Schneefernerkpf1.jpg
Kanzelwand,1780,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Kanzelwand_Schuesser.JPG/1000px-Kanzelwand_Schuesser.JPG
Untere Wettersteinspitze,1373,6,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/20090906-Obere_Wettersteinspitze_vom_Lautersee.JPG/1000px-20090906-Obere_Wettersteinspitze_vom_Lautersee.JPG
Östliches Torjoch,1399,2,
Schwarzenberg,839,6,
Schönkahler,1536,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Sch%C3%B6nkahler_Gipfelaufbau.JPG/1000px-Sch%C3%B6nkahler_Gipfelaufbau.JPG
Scheibelberg,1221,6,
Schänzlekopf,1916,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Sch%C3%A4nzlekopf_from_Northwest.JPG/1000px-Sch%C3%A4nzlekopf_from_Northwest.JPG
Rudersburg,1310,2,
Reinhardsberg,1057,6,
Rauhhorn,2026,6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Rauhhorn.JPG/1000px-Rauhhorn.JPG
Rauheck,1371,6,
Ochsenkamm,1731,3,
Obere Gottesackerwände,1612,6,
Nesselberg,1306,6,
Muttlerkopf,1896,6,https://upload.wikimedia.org/wikipedia/commons/d/d6/Muttler.jpg
Musterstein,2040,2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Musterstein_von_Osten.jpg/1000px-Musterstein_von_Osten.jpg
Lerchkogel,1399,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Lerchkogel.jpg/1000px-Lerchkogel.jpg
Lerchfleckspitze,2204,6,
Lechler Kanz,2069,6,
Kleiner Archkenkopf,2074,3,
Kemptner Kopf,1981,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Kemptner_Kopf.JPG/1000px-Kemptner_Kopf.JPG
Kahlersberg,2093,3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kahlersberg_1.jpg/1000px-Kahlersberg_1.jpg
Grüner Kopf,2184,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/ETH-BIB-Grossglockner_v._West-LBS_H1-020457.tif/lossy-page1-1000px-ETH-BIB-Grossglockner_v._West-LBS_H1-020457.tif.jpg
Hoher Häderich,1454,1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Hoch_haederich.jpg/1000px-Hoch_haederich.jpg
Niederbrunnsulzen Kogel,2259,6,
Leiterhorn,2254,6,
Burgberg,1147,6,
B’schießer,1847,6,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Bschie%C3%9Fer%2C_Allg%C3%A4uer_Alpen_%282022-07-13%29%2C_by_Klugschnacker_in_Wikipedia%2C_04.jpg/1000px-Bschie%C3%9Fer%2C_Allg%C3%A4uer_Alpen_%282022-07-13%29%2C_by_Klugschnacker_in_Wikipedia%2C_04.jpg
Planberg,1034,6,
Aggenstein,1399,2,https://upload.wikimedia.org/wikipedia/commons/b/b8/Aggenstein_210709.jpg
Frastanzersand,1616,10,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Gipfelkreuz_Saroja_-_Foto_von_Simea_Landert.jpg/1000px-Gipfelkreuz_Saroja_-_Foto_von_Simea_Landert.jpg
Hochficht,1252,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Hochficht.jpg/1000px-Hochficht.jpg
Sagranberg,1899,6,
Grosser Schafkopf,2770,2,
Großer Pal,1604,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Kleiner_Pal_1.JPG/1000px-Kleiner_Pal_1.JPG
Osternig,1977,6,
Monte Goriane,1384,6,
Dosso Gais,1480,8,
Ofen,981,6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Langes_Tannen_Ofen.jpg/1000px-Langes_Tannen_Ofen.jpg
Kronalpe,1643,8,
Kapinberg,1384,6,
Achomitzer Berg,1424,6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Cima_Achomitza-Sch%C3%B6nwipfel_-_panoramio_%281%29.jpg/1000px-Cima_Achomitza-Sch%C3%B6nwipfel_-_panoramio_%281%29.jpg
Kleiner Grintoutz,1402,6,
Kahlkogel,1651,6,
Steinberg,442,8,
Hahnenwipfel,978,6,
Koschutnikturm,1954,6,
Hühnerkogel,1515,8,
Hajnzturm,1672,10,
Kepa,2091,10,
Steinberg,1106,6,
Vis Kurjek,1995,10,
Blekova,1605,10,
Dammeggernock,1882,8,
Vorderhütteneck,2166,3,
Großer Speikkofel,2198,6,
Schilcher Nock,1786,3,
Schulter,2016,6,
Säuleck,2367,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Mallnitz_S%C3%A4uleck_01.jpg/1000px-Mallnitz_S%C3%A4uleck_01.jpg
Bockstein,1293,6,
Auernig,1903,6,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Gipfelkreuz_Auernig.JPG/1000px-Gipfelkreuz_Auernig.JPG
Lonza Höhe,2405,6,
Strieden,2249,6,
Zellinkopf,2381,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Zellinkopf_-_Hochnase.jpg/1000px-Zellinkopf_-_Hochnase.jpg
Goaschnigkogel,2404,6,
Seebach Höhe,2267,6,
Geiszipf,1567,6,
Auf der Schön,1446,6,
Kuhberg,1994,6,
Breiter Gupf,984,6,
Kotla,1248,6,
Strohsack,1849,6,
Halbing,1516,6,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/HalbingKapelle_Ebersberg-01.JPG/1000px-HalbingKapelle_Ebersberg-01.JPG
Hochpirkach,1191,6,
Trojer Alm,2496,2,
Schulterhöhe,2378,6,https://upload.wikimedia.org/wikipedia/commons/6/67/04-widerristbereich.jpg
Großer Rain,1342,6,
Rjautza,1565,6,
Blaustein,2106,6,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/DEU_Blaustein_COA.svg/1000px-DEU_Blaustein_COA.svg.png
Straniger,2001,6,
Zielkofl,1537,6,
Buchenberg Kogel,853,8,
Weißenegger Berg,559,6,
Hohenwart,661,6,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/DEU_Hohenwart_COA.svg/1000px-DEU_Hohenwart_COA.svg.png
Grossenegger Berg,1197,6,
Michaelerberg,976,6,https://upload.wikimedia.org/wikipedia/commons/f/f7/Michaelerberg_im_Bezirk_LI.png
Dicken Berg,1249,6,
Mnihovec,1509,6,
Wullross,1027,6,
Schmiedkogel,1112,6,
Wernigberg,1131,6,
Gadotratte,1212,6,
Godinger Berg,1490,6,
Gunegg,1368,6,
Kreuzkopf,1706,2,https://upload.wikimedia.org/wikipedia/commons/b/b7/KolbenOhneMitKreuzkopf.png
Wettersteinkopf,1993,2,
Zinken,1319,10,
Godererkogel,839,4,
Grünberg,1473,2,
Oberneukirchner Berg,878,4,
Grintoutz,1601,6,
Hochstuhl,2196,10,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/HochstuhlVomWainaschGesehen.jpg/1000px-HochstuhlVomWainaschGesehen.jpg
Bielschitza,1921,6,
Kosmatitza,1634,6,
Wertatscha,2151,10,https://upload.wikimedia.org/wikipedia/commons/4/41/Vertatscha_Bodental.jpg
Selenitza,1786,10,
Loibler Prapotnik,1477,6,
Neuberg,1356,6,
Tomaschberg,1477,6,
Zeller Prapotnik,1690,6,
Grintoutz,1771,6,
Zwölferspitz,1673,6,
Hochleitenspitze,2379,2,
Kleiner Rettenstein,1753,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Kleiner_rettenstein.jpg/1000px-Kleiner_rettenstein.jpg
Höhlberg,252,5,
Schutzengelberg,450,7,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Schutzengelberg_von_Norden.jpg/1000px-Schutzengelberg_von_Norden.jpg
Vogelsangberg,507,7,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Vogelsangberg_von_der_Rohrerwiese.jpg/1000px-Vogelsangberg_von_der_Rohrerwiese.jpg
Schwarzenberg,1408,1,
Höllenberg,1705,6,
Kapitzberg,1520,8,
Bauernalpl,1607,8,
Steineck,2163,8,
Gruber-Hirnkogel,1939,8,
Rettelkirchspitze,2449,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Greim_blick_west_rettlkirchspitze_20111004_%282%29.JPG/1000px-Greim_blick_west_rettlkirchspitze_20111004_%282%29.JPG
Hohenwart,2212,8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/DEU_Hohenwart_COA.svg/1000px-DEU_Hohenwart_COA.svg.png
Riedlerzinken,2040,8,
Hohes Schareck,2327,8,
Hochhädrich,1542,1,
Tolsti Vrh,1538,6,
Lärchenberg,2039,6,https://upload.wikimedia.org/wikipedia/commons/6/69/Fotothek_df_rp-c_0680015_L%C3%B6bau-Gro%C3%9Fdehsa._Oberreit%2C_Sect._Zittau%2C_1844-46.jpg
Selenz,1535,6,
Jovanberg,1482,6,
Struglberg,1353,6,
Mrzla Gora,2135,6,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mrzla_gora.jpg/1000px-Mrzla_gora.jpg
Leppenberg,1131,6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Kamennoostriovsky16-18.jpg/1000px-Kamennoostriovsky16-18.jpg
Serpitschkar,1167,6,
Spitzberg,1539,6,
Kahlenberg,479,7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/D%C3%B6bling_%28Wien%29_-_Kahlenberg.JPG/1000px-D%C3%B6bling_%28Wien%29_-_Kahlenberg.JPG
Teiritzberg,168,5,
Fürberg,1024,1,
Tatzen,1019,1,
Aggentstein,1836,2,
Schönkahler,1653,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Sch%C3%B6nkahler_Gipfelaufbau.JPG/1000px-Sch%C3%B6nkahler_Gipfelaufbau.JPG
Pfeifferberg,1441,10,
Säuling,1916,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Saeuling_East.jpg/1000px-Saeuling_East.jpg
Schwarzenberg,1189,2,
Vilser Berg,1019,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Pfronten_-_Breitenberg_-_Hopfensee%2C_Forggensee.JPG/1000px-Pfronten_-_Breitenberg_-_Hopfensee%2C_Forggensee.JPG
Musauer Berg,1466,2,
Karretschrofen,1999,2,
Vilser Kegel,1780,2,
Westliches Torjoch,1788,2,
Kafell,1844,2,
Wilderjochberg,1609,2,
Hofjoch,1337,2,
Schulterberg,1679,2,
Säulkopf,3174,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/SaeulkopfVonSO.jpg/1000px-SaeulkopfVonSO.jpg
Hohe Achsel,2806,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Hohe_Achsel_vom_Rauhkopf_b.JPG/1000px-Hohe_Achsel_vom_Rauhkopf_b.JPG
Messeling,2296,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hochgasser%2C_B%C3%A4renk%C3%B6pfe%2C_Riegelturm%2C_Teufelsspitz%2C_Riegelkopf.JPG/1000px-Hochgasser%2C_B%C3%A4renk%C3%B6pfe%2C_Riegelturm%2C_Teufelsspitz%2C_Riegelkopf.JPG
Rabenstein,2734,2,
Abretter,2868,2,
Hörndl,2762,3,
Biessachkopf,2885,3,
Geißkogel,2428,3,
Schrotkopf,2419,3,
Kollerberg,453,8,
Gaisberg,453,8,
Straßengelberg,534,8,
Hohenberg,1021,8,
Eichberg,552,8,
Hochglaserer,908,8,
Rabnitzberg,1061,8,
Mädelegabel,2547,10,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Maedelegabele_Schwarzmilzferner_2009.JPG/1000px-Maedelegabele_Schwarzmilzferner_2009.JPG
Sagwand Spitze,3129,2,
Schermer-Spitze,3058,2,
Mitterberg,705,5,
Corno del Passo,3116,2,
Punta Bianca,3314,2,
Dosso Largo,3170,2,
Cima di Valmala,2950,2,
Ilmspitze,2634,2,
Rinnerkogel,1906,4,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Rinnerkogel_Wildensee_Totes_Gebirge_20210615.jpg/1000px-Rinnerkogel_Wildensee_Totes_Gebirge_20210615.jpg
Dreizinkenspitze,2585,2,https://upload.wikimedia.org/wikipedia/commons/4/4b/20030615-Dreizinkenspitze.jpg
Nojer,1485,8,
Buchenberg,775,5,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/DEU_Buchenberg_%28Schwaben%29_COA.svg/1000px-DEU_Buchenberg_%28Schwaben%29_COA.svg.png
Mitterriegel,603,5,
Sattelberg,485,5,
Hinteres Brunneck,554,5,
Kreuzeck,594,5,
Vorderes Kreuzeck,574,5,
Sagberg,541,5,
Hainbachberg,573,5,
Kaiserbrunnberg,577,5,
Gorner,2672,2,
Gramul,3221,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Gro%C3%9Fglockner_von_S%C3%BCdosten.jpg/1000px-Gro%C3%9Fglockner_von_S%C3%BCdosten.jpg
Hohe Warte,2998,2,
Kasselerspitze,2873,2,
Grosser Löffler,3273,2,
Felsköpfl,3203,2,
IV. Hornspitze,3155,2,
Tauernkopf,2814,3,
Sonnwand,2777,2,
Kleiner Löffler,3157,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Kemetspitze_gesehen_von_der_Rotenmannspitze_b.JPG/1000px-Kemetspitze_gesehen_von_der_Rotenmannspitze_b.JPG
Lapen Spitze,2916,2,
Gigalitz Spitze,2944,2,
Gigalitzturm,2793,2,
Greizer Spitze,2867,2,
Kreuz Spitze,2851,2,
Furtschagel Spitze,3110,2,
Schönbichlerhorn,3084,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Schoenbichler-horn.jpg/1000px-Schoenbichler-horn.jpg
Talggenkopf,3130,2,
Am Horn,2649,2,
Krähenfuss,2573,2,https://upload.wikimedia.org/wikipedia/commons/1/1e/Caltrop.jpg
Vordere Stangenspitze,2986,2,
Almerhorn,2861,3,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Almerhorn_-_Gipfelkreuz.JPG/1000px-Almerhorn_-_Gipfelkreuz.JPG
Roßkopf,2601,10,
Fennereck,3038,3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Fenneregg_-_Schlussanstieg.JPG/1000px-Fenneregg_-_Schlussanstieg.JPG
Rosshorn,2987,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Ro%C3%9Fhorn_-_Von_der_Alten_Barmer_H%C3%BCtte.jpg/1000px-Ro%C3%9Fhorn_-_Von_der_Alten_Barmer_H%C3%BCtte.jpg
Muklaspitze,3113,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Kleine_und_Gro%C3%9Fe_Muklaspitze.jpg/1000px-Kleine_und_Gro%C3%9Fe_Muklaspitze.jpg
Graunock,2913,2,
Am Hengst,2449,2,
Glockhaus,3007,2,
Große Löffelspitze,3057,2,
Kleine Löffelspitze,2967,2,
Kematerspitze,2959,2,
Hörnle,2697,2,
Untere Rötspitze,3234,3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Umbaltal_014.JPG/1000px-Umbaltal_014.JPG
